"ZHYD","denr","elev","slop","pop","popd","clc1area","clc2area","clc3area","clc4area","clc5area","clc1","clc2","clc3","clc4","clc5","area_1","RivLen","RivCount","LenD","RivDen","Nroad","roadD","Nbar_obs","Nkm2_obs"
"D020211133",3393.45463925,182.656857763768,249.617491495447,127026.157008,45.8725572505755,77.25,2478.47,209.49,0,3.9,0.027897049954679,0.895042089335563,0.075652465954765,0,0.001408394754993,2769.11,748721.59236,284,270.383477853895,0.102560028312346,289,0.10436566261362,156,0.056335790199739
"D020211267",2942.36118144,584.473762680971,247.543498601531,824120.889132,323.312719599359,308.16,1289.82,949.53,0.58,0.9,0.120894942702796,0.506012185218459,0.37251224994998,0.000227541104516,0.000353081024249,2548.99,865300.52039,373,339.467993358154,0.146332468938678,2013,0.789724557569861,1127,0.442135904809356
"D020211273",4052.57022984,252.079095105768,249.108173755451,42877.5686691,16.3561200340059,60.2,1317.23,1181.14,4.63,58.3,0.022963951935915,0.502471867251574,0.450558840358573,0.001766164409689,0.022239176044249,2621.5,748905.11288,231,285.67808997902,0.088117489986649,321,0.122448979591837,273,0.104138851802403
"D020211321",3008.62523217,75.6485389502195,249.6446565328,28150.2574824,130.657960001996,13.99,156.44,43.38,0.88,0.76,0.064933859364122,0.726108145741471,0.201346019958227,0.004084474355999,0.003527500580181,215.45,46209.37408,17,214.478412996055,0.078904618240891,21,0.09747041076816,17,0.078904618240891
"D020211337",3808.54615176,81.9990239144366,249.810680845147,690675.498186,207.077988506702,298.06,2741.84,274.78,0,20.66,0.089364202749944,0.822057121612789,0.082384404588438,0,0.006194271048829,3335.34,899354.51416,290,269.644028542817,0.086947657510179,541,0.162202354182782,161,0.048270940893582
"D020211424",4126.59500616,158.763361774129,249.382741315824,158010.580878,57.8435257579504,89.3,2310.96,330.72,0,0.71,0.032690385805124,0.845981791491714,0.121067910341217,0,0.000259912361944,2731.69,773657.91729,227,283.215854394166,0.083098741072376,376,0.137643729705787,308,0.112750714758995
"D020211549",4684.56413026,151.049424327849,249.96398715749,105566.474483,38.6803731799553,85.55,2437.23,198.85,5.4,2.17,0.031346182031365,0.893019932580976,0.072860178806976,0.00197860178807,0.000795104792613,2729.2,519355.4374,177,190.29585131174,0.064854169720064,291,0.106624651912648,204,0.074747178660413
"D020211602",4257.55188478,147.628111697235,249.14789629075,311373.261646,119.238881817684,153.13,1983.22,470.57,0,4.42,0.058640391523126,0.759464489495814,0.18020250139775,0,0.00169261758331,2611.34,680520.76812,220,260.602130752794,0.084247934010891,325,0.124457175243362,239,0.091523891948195
"D020211611",3514.33559662,119.653798388948,249.605056638642,130757.649948,51.9077307023052,90.6,2064.62,360.03,0.36,3.43,0.035966082317073,0.819605881605691,0.142923494664634,0.000142911585366,0.001361629827236,2519.04,634561.16375,202,251.905949786427,0.080189278455284,236,0.093686483739837,135,0.053591844512195
"D020211687",5209.07267808,167.166560801191,249.804779392801,144995.421447,53.4632056249006,111.83,1901.45,686.06,0.62,12.1,0.041234338473338,0.70110912000472,0.252966379799857,0.000228608511611,0.004461553210475,2712.06,758988.67552,175,279.856889419851,0.064526596019262,420,0.154863830446229,380,0.140114894213255
"D020211735",4719.4696049,311.648949694249,248.990261877865,39261.9079667,14.8780212991216,46.7,1433.48,1155.47,0.77,2.5,0.017696633471268,0.543207069558759,0.437857153684083,0.00029178603368,0.000947357252209,2638.92,739619.28618,197,280.273477854577,0.074651751474088,419,0.158777075470268,298,0.112924984463341
"D020211863",4050.10855743,63.7280453389519,249.726751666573,216692.708423,62.1296562032278,143.8,2862.74,467.38,4.63,9.2,0.041230019353451,0.82079850906745,0.134006164432657,0.001327503404774,0.002637803741667,3487.75,866164.41957,263,248.344755091391,0.075406780875923,333,0.095477026736435,169,0.048455307863236
"D020211879",3787.81954265,229.320916278648,249.295712638462,119648.643135,45.9111708095181,91.74,1770.38,732.89,0,11.08,0.035202161091904,0.679324198320089,0.281222060634897,0,0.00425157995311,2606.09,781993.2619,259,300.063797451354,0.099382599986954,440,0.168835304997141,181,0.069452705010188
"D020211900",2871.59739971,443.641980142151,244.89234229936,652843.762767,237.220894521084,321.99,1182.13,1238.71,0.41,8.81,0.117000054504824,0.429545248087789,0.450104467578714,0.000148979851384,0.00320124997729,2752.05,1248861.67701,622,453.793236681746,0.226013335513526,1532,0.556675932486692,1174,0.426591086644501
"D020211940",4164.71618476,41.1783393140494,249.816328174889,77405.1975366,67.4126242447644,46.07,945.81,137.86,9.82,8.67,0.040122623516194,0.823711277357324,0.120063053569407,0.008552293530042,0.007550752027033,1148.23,275173.80484,100,239.65042268535,0.087090565479042,127,0.110605018158383,23,0.02003083006018
"D020211971",4767.93719793,80.2808457752038,249.738203970349,185869.870631,70.2958162221178,113.87,2202.88,320.58,0.74,6.04,0.043065530556596,0.83312721482843,0.121243064774158,0.000279867327759,0.002284322513057,2644.11,679974.70894,202,257.165817208815,0.076396216496288,355,0.134260677505853,269,0.101735555631195
"D020212121",2995.16780096,288.910828434572,248.779542218075,72056.2194212,25.3675314545044,68.03,1873.71,894.1,0,4.65,0.023950093117737,0.659643230569374,0.314769634816528,0,0.001637041496362,2840.49,853679.61035,336,300.539558438861,0.118289450059673,539,0.189755992804058,424,0.149270020313397
"D020212136",3405.323229,142.179354856885,249.699893847585,110642.090063,37.8258383005436,78.82,2448.19,393.82,0,4.21,0.026946640045948,0.836976588354347,0.134637475043076,0,0.001439296556628,2925.04,747905.76333,250,255.690781435468,0.085468916664387,381,0.130254628996527,370,0.126493996663294
"D020212153",4104.33387859,183.348495491735,249.722951462821,137220.437103,50.6044103005361,112.41,1782.87,769.21,0.37,46.77,0.041454770746746,0.657490144304348,0.283670707286761,0.000136449294336,0.017247928367808,2711.63,714278.15491,242,263.412838370279,0.089245214133197,303,0.111740908604788,182,0.067118301538189
"D020212227",3089.42065388,18.6339868806258,249.944849671096,14915.5752541,132.677239407001,8.68,87.9,7.27,8.57,0,0.077210460772105,0.781889343533179,0.064668208503825,0.076231987190891,0,112.42,27126.0839,13,241.292331435688,0.115637786870664,10,0.088952143746664,0,0
"D020212330",4467.08006403,84.102808201907,249.624661622665,133558.112006,51.0295506410504,100.72,1940.96,566.95,0,8.64,0.038482846630267,0.741597160399959,0.216618843298552,0,0.003301149671222,2617.27,663854.74791,194,253.643967916952,0.074123036599204,317,0.121118570113133,268,0.10239677220921
"D020212467",4120.66518271,17.0386052757698,249.962776656732,122436.037515,157.364708131835,93.38,530.99,41.42,105.96,6.29,0.120019536270629,0.682471338234538,0.053236337463369,0.136188370777852,0.008084417253612,778.04,170771.30291,54,219.489104557606,0.069405171970593,62,0.07968741966994,31,0.03984370983497
"D020212550",4569.64771378,36.6320992897909,249.921811292882,561143.735171,231.571366445433,249.9,1940.62,113.81,62.32,56.55,0.103128095080885,0.800850115549686,0.046966820732915,0.025718058765269,0.023336909871245,2423.2,650891.74757,192,268.608347462034,0.07923407065038,354,0.146087817761638,370,0.152690656982502
"D020212592",3953.33351059,77.7845236054886,249.831042106475,355517.130631,127.650599132308,189.6,2421.14,151.26,0.36,22.72,0.068077039079667,0.869325118129461,0.054310827696152,0.000129260200784,0.008157754893935,2785.08,726693.10091,231,260.923600366955,0.082941962169848,319,0.114538900139314,253,0.090841196662214
"D020212830",4445.6941003,114.013256897306,249.924925602708,501243.23056,128.368875168621,294.3,1824.91,1724.97,0.95,59.58,0.075370514071467,0.46736121248441,0.441766482017871,0.000243295916982,0.01525849550927,3904.71,895258.52821,292,229.276573217985,0.074781481851405,542,0.13880672316254,253,0.064793544206868
"D020212915",3502.39578159,96.1940928496855,249.836753124777,606878.713502,187.939349885514,293.14,2792.27,115.69,6.23,21.79,0.090780150629274,0.864715464275097,0.035827098404519,0.00192931820434,0.00674796848677,3229.12,790601.82332,281,244.835070644634,0.087020612426915,457,0.141524625904271,426,0.131924487166782
"D020212968",2087.63227331,22.527782510548,249.974650934597,21714.5060501,96.8662445916804,19.53,197.17,7.03,0.16,0.28,0.087121381094705,0.879555694339118,0.031360128473926,0.000713744033546,0.001249052058705,224.17,47179.82135,30,210.464474952045,0.133827006289869,24,0.107061605031895,5,0.022304501048312
"D020213197",3255.31237879,21.7963583786422,249.987233861294,32790.2990971,63.7571438793475,19.88,453.17,12.88,27.72,0.65,0.03865448181995,0.881139412794089,0.025043748784756,0.053898502819366,0.001263853781839,514.3,87545.08546,32,170.221826677037,0.06222049387517,43,0.08360878864476,12,0.023332685203189
"D020213198",4584.06270641,118.800417675052,249.838668842308,163518.297185,49.8034877379658,142.83,2818.91,317.41,0.26,3.86,0.043502361974495,0.858567830242411,0.096674961242907,7.9189344769e-05,0.001175657195418,3283.27,754189.593,196,229.706845005132,0.059696582979773,363,0.110560508273764,668,0.203455701175962
"D020213273",4099.96797922,172.765132107178,249.774812374318,141736.066906,52.7252685463098,95.56,2165.78,422.2,0.83,3.83,0.035547950301317,0.805661781117477,0.157056766609627,0.000308756788929,0.00142474518265,2688.2,627909.89178,172,233.580050509635,0.06398333457332,208,0.077375195297969,335,0.124618703965479
"D020213393",4685.02374838,187.901672172816,249.85717381564,73628.037074,29.3105243128981,54.59,2102.92,350.46,0,4.03,0.021731687898089,0.837149681528662,0.139514331210191,0,0.001604299363057,2512,674469.95268,171,268.499184984076,0.068073248407643,172,0.068471337579618,128,0.050955414012739
"D020213399",4011.9593556,163.981903492091,249.840293034907,83252.7609586,25.1939829862686,71.61,1926.22,1291.61,0,15.03,0.021670646124795,0.582913447542269,0.390867521871889,0,0.004548384461048,3304.47,835392.52755,270,252.80681245404,0.081707505288291,248,0.075049856709245,451,0.136481795870442
"D020213409",3707.82317725,99.4316083981603,249.750234634233,173164.589656,58.7249434183923,133.34,2266.71,524.47,0,24.22,0.045219314012087,0.768704599252562,0.177862409028941,0,0.00821367770641,2948.74,725034.15925,222,245.879310909066,0.075286393510448,389,0.131920752592633,270,0.091564532647843
"D020213511",4056.58674896,226.830763444447,249.527583199299,138107.384829,47.1451196072576,95.07,1893.48,913.18,0.36,27.32,0.032453634008213,0.64636906407775,0.311728300237932,0.000122891640296,0.009326110035809,2929.41,801571.19428,275,273.628885775634,0.093875558559573,304,0.103775162916765,286,0.097630580901956
"D020213917",4066.18276278,45.4354077201805,249.924185431339,48217.8561052,123.803774630138,36.2,341.82,6,3.59,1.86,0.092946825172671,0.877654248080725,0.015405551133592,0.009217654761599,0.004775720851413,389.47,75902.20972,19,194.885895499011,0.048784245256374,30,0.077027755667959,29,0.07446016381236
"D020213924",3848.85327725,134.628293604039,249.757684367176,57362.5312526,21.2899331016972,45.08,1913.43,651.84,4.78,79.22,0.016731308107707,0.710163861413699,0.241928479967339,0.001774082802902,0.029402267708353,2694.35,736060.93898,229,273.186831324809,0.08499266984616,298,0.110601814908976,253,0.093900198563661
"D020214117",4419.43566471,42.3180833373547,249.9100241019,22066.3067323,96.6972249444347,16.79,203.31,6.77,0,1.33,0.073575810692375,0.890929009640666,0.029666958808063,0,0.005828220858896,228.2,64712.5314,17,283.578139351446,0.074496056091148,31,0.135845749342682,28,0.122699386503067
"D020214350",4430.56241513,39.2057401143228,249.927644912683,52974.0169506,165.177315801098,33.46,263.99,8.94,13.76,0.56,0.104331015559228,0.823142402793801,0.027875650899567,0.042904804963986,0.001746125783418,320.71,87563.37375,24,273.02975819276,0.074833962146488,29,0.090424370927006,30,0.093542452683109
"D020214755",5112.69401988,140.417218939951,249.841339056291,251297.092028,86.0753868909176,165.45,2333.87,418.16,0.63,1.39,0.056670662784723,0.799407432779585,0.143230005137866,0.000215790375064,0.000476108922761,2919.5,731625.82662,178,250.599700846035,0.060969344065765,385,0.131871895872581,399,0.136667237540675
"D020214885",3710.20143364,300.135828200751,249.441191925989,186029.163389,63.9446873694571,140.56,2271.05,468.75,0.26,28.6,0.048315356006077,0.780638796653399,0.161125662548724,8.937103416e-05,0.00983081375764,2909.22,801951.24291,256,275.658507404046,0.087996095173277,445,0.152961962312922,316,0.108620179979513
"D020214952",2942.96616093,41.9665436309024,249.91200098572,7185.18665657,70.8249054369049,7.95,84.51,6.65,2.06,0.28,0.078363725973386,0.833021192705766,0.065549531789059,0.020305569245934,0.002759980285855,101.45,24188.8894,13,238.431635288319,0.128141941843273,10,0.098570724494825,15,0.147856086742238
"D020215189",4145.0971968,274.150689624704,249.185376272177,45803.1690343,18.0470250215034,40.98,1790.63,693.79,0,12.59,0.016146635723545,0.705530754652304,0.273361991181998,0,0.004960618442153,2537.99,760695.18365,218,299.723475525908,0.085894743478107,223,0.087864806401917,116,0.045705459832387
"D020215441",3111.14410015,72.7863614657737,249.805321584443,184036.197088,93.3672553841251,133.67,1731.62,98.32,1.5,5.99,0.067814925676019,0.878504388412562,0.049880777230988,0.00076099639795,0.003038912282482,1971.1,523147.9625,204,265.409143371721,0.103495510121252,188,0.095378215209781,208,0.10552483384912
"D020215535",2633.35806251,437.631724070185,248.883991920765,86128.1307713,32.0445764396059,62.46,1966.43,648.62,1.21,9.04,0.023238682025181,0.73162410334256,0.24132363008602,0.000450189004971,0.003363395541269,2687.76,826671.19613,355,307.568829110486,0.132080245259993,399,0.148450754531655,794,0.295413280947704
"D020215819",3672.58633645,20.7281459679615,249.992657978811,32874.6988819,81.3710029006958,19.97,358.9,24.45,0.39,0.3,0.049429469567585,0.888344347912181,0.060518304002376,0.000965322640529,0.00074255587733,404.01,56621.26894,17,140.148186777555,0.04207816638202,16,0.039602980124254,15,0.037127793866488
"D020215824",3183.30722689,417.118751909964,249.163864107876,130948.04506,38.4785947860817,98.71,2811.88,481.4,0.43,10.72,0.02900556544838,0.826260453581105,0.141457595044576,0.000126353896695,0.003150032029244,3403.14,1145994.09974,450,336.746093237422,0.132230822123098,389,0.114306199568634,363,0.106666196512632
"D020215877",4776.80517764,70.8710920753087,249.751234804981,256774.715715,85.7516416361087,195.44,2600.21,195,0,3.75,0.065268501202244,0.868357600854929,0.065121560245792,0,0.001252337697034,2994.4,754995.42057,204,252.13579367152,0.068127170718675,437,0.145939086294416,583,0.194696767298958
"D020215885",4045.64398179,352.734041034472,248.833884371549,56985.3236545,22.29333205063,55.31,2014.07,471.69,0,15.09,0.021637925638458,0.787927985728593,0.184530702303455,0,0.005903386329494,2556.16,807864.8592,264,316.046280045068,0.10327991987982,286,0.111886579869805,556,0.217513770655984
"D020216973",2984.24046398,381.817623188184,248.447865533528,170467.200142,53.4346436405649,137.61,2121.5,916.25,0.22,14.62,0.043135226631559,0.66500532881951,0.287207698576892,6.8961193656e-05,0.004582784778384,3190.2,966587.60009,417,302.986521249451,0.130712807974422,533,0.167074164629177,455,0.142624286878566
"D020217094",3609.47235337,275.709233757664,248.817339619098,313828.186087,67.7302656927352,244.37,3125.45,1240.8,0.75,22.13,0.052739829502536,0.674533290169418,0.267788928455811,0.000161864681127,0.004776087191108,4633.5,1492873.57427,487,322.191340082011,0.105104132944858,807,0.174166396892198,917,0.197906550124096
"D020217273",3106.99402199,461.475219577043,247.732272507897,200985.158702,74.6033513489434,140.45,1964.83,559.68,0,29.09,0.052133405096416,0.729322024461313,0.207746701063455,0,0.010797869378816,2694.05,1068888.05276,460,396.758802828455,0.170746645385201,671,0.249067389246673,481,0.178541600935395
"D020217581",4691.14921344,25.7478140145961,249.96683261261,53382.4913554,139.140101536256,30.32,298.14,46.86,1.3,7.04,0.079028306312881,0.777094302246781,0.12213939425533,0.003388416827399,0.018349580357608,383.66,85364.45551,18,222.500275009123,0.046916540687067,21,0.054735964134911,31,0.080800708961059
"D020217725",4715.51974791,62.2493534571259,249.766826437168,205864.195753,55.4927409537489,133.07,3089.43,481.88,2.16,3.21,0.035870341667228,0.832786575914819,0.129895545521935,0.000582249477728,0.00086528741829,3709.75,884130.89856,209,238.326274967316,0.056338028169014,341,0.091919940696813,709,0.19111799986522
"D020218188",4344.47199684,23.1730360220006,249.968740060367,64475.6642892,85.4457635892947,46.08,502.98,134.9,67.55,3.07,0.061067083675687,0.666569482361049,0.178774947652999,0.089519997879615,0.00406848843065,754.58,116752.62069,29,154.725305057118,0.038431975403536,44,0.058310583370882,25,0.03313101327891
"D020218246",4039.17116125,178.950690912108,249.464984456295,98797.1472533,34.5677842926546,101.27,1920.6,830.21,0.4,5.59,0.035433001990854,0.671991938615919,0.290479239486787,0.000139954584737,0.001955865321703,2858.07,832442.94378,278,291.260516285465,0.097268436392391,267,0.093419685312116,389,0.136105833656978
"D020218802",4529.16883087,265.469699180649,248.975559806949,320572.307804,126.646850663204,213.3,1823.01,385.16,0,109.76,0.084267332482627,0.720207172007285,0.152163177585601,0,0.043362317924487,2531.23,791422.67301,289,312.663279516283,0.114173741619687,784,0.309730842317766,617,0.243755012385283
"D020218824",2774.08601142,619.836652773686,247.319245123318,496227.747911,148.781436014739,252.93,1749.93,1324.11,0,8.31,0.075834712527884,0.524672591206735,0.397001151327625,0,0.002491544937756,3335.28,1459349.07663,659,437.549194259552,0.197584610587417,1487,0.445839629656281,450,0.134921206015687
"D020218868",4714.24820903,82.5029089299233,249.731840492825,239040.610344,92.8439245506426,189.52,2025.72,356.85,0.25,2.31,0.073610005243431,0.78679432155827,0.138601363292098,9.7100576777e-05,0.000897209329423,2574.65,635561.43215,174,246.853526557008,0.067582001437089,369,0.143320451323481,340,0.132056784417299
"D020219621",4052.21962544,12.1309539609261,249.970780402956,15945.2322623,38.0745296265431,18.98,137.42,255.38,6.71,0.3,0.04532104395998,0.328135819861983,0.609804436591132,0.016022350103871,0.000716349483034,418.79,40644.68093,18,97.0526539076864,0.042980968982067,11,0.026266147711263,18,0.042980968982067
"D020220324",3530.14351866,398.539158439089,246.310516768243,1249510.69537,396.967472573093,463.62,1688.16,942.77,2.34,50.75,0.147291303961063,0.536325628089616,0.299516463127931,0.000743414113431,0.016123190707959,3147.64,1172822.7664,402,372.603844912379,0.12771473230738,1379,0.438106009581782,632,0.200785350294189
"D020220430",5042.17766963,39.139183290344,249.825870366899,31477.8768016,54.494878731315,18.61,411.79,134.93,12.29,0.01,0.03221785572079,0.712895798348424,0.23359243806589,0.021276595744681,1.7312120215e-05,577.63,137868.97471,39,238.680426414833,0.067517268839915,39,0.067517268839915,20,0.034624240430726
"D020220850",3553.91092691,873.539121362012,246.561222826258,46459.5074082,18.1423629870613,43.78,1210.51,1281.9,7.48,17.16,0.017096019649879,0.472702209830407,0.500579890113752,0.002920927980381,0.006700952425581,2560.83,1005458.12741,370,392.629783082048,0.144484405446672,368,0.143703408660473,554,0.216336109776908
"D020220898",3146.97382681,157.046795486569,248.996693225247,65291.2965173,25.897426379749,38.53,1533.32,946.01,0.61,2.68,0.015282708287884,0.608182773734209,0.375229557939829,0.000241953076969,0.001063006961109,2521.15,705998.21898,271,280.030231830712,0.107490629276322,314,0.124546337980683,305,0.120976538484422
"D020221248",3514.6136971,258.201357353069,248.842580669736,154852.914143,60.5156587984528,100.35,1465.71,990.99,0,1.84,0.039216222659044,0.572791327489654,0.387273388070609,0,0.000719061780694,2558.89,760245.71291,263,297.099802222839,0.102778939305715,363,0.141858383908648,222,0.086756367018512
"D020221285",4892.16934621,31.8809525414921,249.880626939815,80240.8461526,185.854556336314,57.4,287.48,60.51,5.04,21.31,0.132950386806875,0.665863714272479,0.140153796266271,0.011673692500116,0.049358410154259,431.74,94979.41228,21,219.992153333025,0.048640385417149,47,0.108861814981239,13,0.030110714782045
"D020221430",5057.73395638,43.2487371935446,249.802252128345,392413.668711,898.136200473977,169.6,127.35,117.79,0.79,21.39,0.388171747688364,0.29147212304312,0.269591687265403,0.001808111324728,0.048956330678385,436.92,100382.89839,26,229.751209351826,0.05950746132015,151,0.345601025359334,12,0.027464982147762
"D020221536",2655.06802029,1007.68511698,245.66290034147,38018.2592377,14.0246860671666,22.37,1141.75,1536.79,0.4,9.5,0.008252146037531,0.421184074132824,0.566911734868914,0.000147557372151,0.003504487588581,2710.81,1174172.94012,506,433.144683736595,0.186660075770711,419,0.15456634732792,567,0.209162575023701
"D020221672",4081.25551025,438.915229239462,247.552778249412,172383.488748,66.5241978889895,108.57,1441.67,1031.67,3.24,6.14,0.041898050777798,0.556352241547646,0.398129888974218,0.001250342493507,0.002369476206831,2591.29,918441.03764,321,354.433906525321,0.123876524819684,570,0.219967660894767,510,0.196813170274265
"D020221740",3502.50641476,90.9362830718004,249.423033303519,137706.981105,54.8220587306933,100.1,1207.93,1185.92,0.32,17.62,0.039850471159167,0.480884911361564,0.472122584985808,0.000127394113596,0.007014638379865,2511.89,679072.4094,230,270.343211446361,0.091564519146937,283,0.112664169211231,130,0.051753858648269
"D020221799",3618.50929021,89.3635553820549,249.192633484224,197667.807491,77.2976257479772,121.05,1643.41,754.76,0,38.01,0.047336375687756,0.64265240123102,0.295147483800831,0,0.014863739280393,2557.23,692045.68392,230,270.623168006006,0.089941069047368,299,0.116923389761578,223,0.087203732163317
"D020221824",2918.12457936,975.14372987375,246.560764471649,135659.711073,50.0273668915235,76.27,1528.17,1102.2,0,5.07,0.028126163933459,0.563544774330588,0.406459392781677,0,0.001869668954276,2711.71,1090910.68307,420,402.296220123096,0.154883818697427,490,0.180697788480332,222,0.081867161311497
"D020221966",5615.11660033,27.925610065209,249.915139642402,17266.6697829,16.4555745150202,32.04,78.31,838.46,24.51,75.97,0.03053493314527,0.074631417434646,0.799073659331548,0.023358652040904,0.072401338047632,1049.29,106513.5427,40,101.510109407314,0.038121015162634,34,0.032402862888239,13,0.012389329927856
"D020222069",3559.45572595,640.608486729006,245.472677732297,54258.932494,18.7199176438605,44.23,1288.27,1534.86,0.55,30.55,0.015259827632605,0.444467061819035,0.529543274704498,0.000189755939361,0.010540079904501,2898.46,1088543.09523,393,375.559122854895,0.135589243943335,350,0.120753779593301,450,0.155254859477102
"D020222539",4533.32968224,82.2300921088714,249.800829987105,137907.239946,54.9369950549214,91.04,713.69,1688.51,1.25,15.79,0.036266870627978,0.284306929904234,0.672638112083114,0.00049795241965,0.006290134965024,2510.28,489044.81694,155,194.816839930207,0.061746100036649,233,0.092818331022834,82,0.032665678729066
"D020222574",2480.13308151,210.247513136295,247.25819558609,103980.943021,38.9214328037229,61.81,1236.99,1360.36,0,12.4,0.023136294898861,0.463021605354175,0.509200616868047,0,0.004641482878917,2671.56,873857.44802,399,327.096321257992,0.149350941023222,434,0.162451900762102,129,0.048286394466155
"D020222784",3883.83205123,33.1387593787347,249.757496359881,17932.57959,54.3971958683189,35.63,18.28,215.91,3.13,56.71,0.108081053206334,0.055451070800218,0.654947521689013,0.009494630831766,0.172025723472669,329.66,76832.14162,24,233.064798944367,0.072802281138142,49,0.148637990657041,4,0.012133713523024
"D020222918",4373.51909038,69.1241635330187,249.939203935272,58333.7005912,26.7735616222117,66.62,309.56,1796.03,3.14,3.43,0.030576744783778,0.142079512387667,0.824328293815805,0.001441173500766,0.001574275511984,2178.78,326806.81573,90,149.995325700621,0.041307520722606,95,0.043602382984973,49,0.022489650171197
"D020223428",3873.74893863,92.5983386299747,249.386752946162,121511.213188,43.5243259503739,79.41,2114.74,579.69,0,17.96,0.028444014614227,0.757482627695394,0.207640232108317,0,0.006433125582062,2791.8,701282.55205,210,251.193692975858,0.075220287986245,201,0.071996561358264,401,0.143634930868973
"D020224349",2951.91295914,189.524176970141,247.699069316694,147844.673895,57.5477112020317,103.54,1414.22,1029.83,0,21.49,0.040302365048967,0.550477213632896,0.400855559188503,0,0.008364862129634,2569.08,778248.51276,329,302.928874445327,0.12806140719635,537,0.209024242141156,373,0.145188160742367
"D020224351",3820.4462335,149.979556833656,248.921250939515,196749.214152,77.8341696937003,113.93,2136.36,255.91,0,21.6,0.045070812564285,0.845145976738666,0.101238230872696,0,0.008544979824353,2527.8,788915.78132,257,312.095807152465,0.101669435873091,311,0.123031885433974,511,0.2021520689928
"D020224519",3320.4339895,407.05489120978,246.594388070801,107479.235454,33.2505987668279,62.02,1796.62,1360.29,0,13.47,0.019186981809182,0.555816111867343,0.420829724044054,0,0.004167182279421,3232.4,1110478.72349,366,343.546195857567,0.11322856082168,829,0.256465783937631,244,0.075485707214454
"D020225072",4231.0410119,62.5348498082157,249.762398793654,6383.03734649,10.3775725864782,14.29,99.02,501.22,0.55,0,0.023232750211355,0.160987188658386,0.81488586850491,0.00089419262535,0,615.08,102936.76217,27,167.355079290499,0.043896728880796,45,0.073161214801327,4,0.006503219093451
"D020225598",5645.46058704,167.693779436989,248.648692776305,104442.348205,35.0199164440248,59.24,2528.31,376.03,0,18.79,0.019863397231061,0.847751955659425,0.126084288669749,0,0.006300358439764,2982.37,858194.15751,232,287.75576387571,0.077790482066276,313,0.104950090029071,283,0.094890975968777
"D020225893",3399.81462045,50.3663268597064,249.69795831426,6793.37955249,21.0549497985058,14.46,23.27,278.97,2.62,3.33,0.044816364481636,0.072121493878816,0.864621106462111,0.008120254145359,0.010320781032078,322.65,59161.87335,19,183.362384472338,0.058887339222067,24,0.074384007438401,5,0.015496668216333
"D020225975",3596.34844182,251.499688909974,248.268330727769,283740.113834,66.6047224297691,174.93,3071.52,995.63,0,17.98,0.041062801932367,0.721003929522119,0.233712670713558,0,0.004220597831955,4260.06,1338896.23509,450,314.29046423994,0.105632315037816,558,0.130984070646892,506,0.118777669798078
"D020226097",3583.48799641,616.08392524,246.993312552357,136407.352685,43.6271781021489,75.15,2296.49,740.74,0,14.28,0.024035232484504,0.734486640696462,0.236910952901819,0,0.004567173917215,3126.66,1147066.62811,404,366.866441541453,0.129211362924015,583,0.186460951942328,188,0.060128059974542
"D020226167",3936.79155736,110.515740125203,249.645486992597,86790.4777334,34.158048579555,61.27,1071.28,1403.6,0,4.7,0.024113977605919,0.421622685321841,0.552413562390539,0,0.001849774681701,2540.85,591059.80916,175,232.62286603302,0.068874589212272,192,0.075565263592892,150,0.059035362181947
"D020226290",3642.29840939,38.7493588381371,249.775829193989,18805.3177331,60.2637966130421,23.17,60.05,221.73,0.46,6.64,0.074250921326711,0.19243710943759,0.710559205255568,0.001474122736741,0.02127864124339,312.05,59276.67309,21,189.958894696363,0.067296907546867,41,0.131389200448646,21,0.067296907546867
"D020226339",5449.6855445,211.033583787323,248.990054229615,131692.335467,51.387919611181,67.74,2254.59,224.67,0,15.71,0.026432955738261,0.879767901947548,0.087668912986643,0,0.006130229327548,2562.71,786803.19183,199,307.01998736884,0.077652172895099,247,0.096382345251706,193,0.075310901350523
"D020226794",4705.1800579,23.7422579457098,249.717992703633,40422.5948274,175.551962248719,36.13,69.32,115.62,2.7,6.49,0.156909580474246,0.301050985842092,0.5021280291844,0.011725875097716,0.028185529401546,230.26,67622.745,17,293.679948753583,0.07382958394858,49,0.212802918440024,8,0.034743333622861
"D020227271",4433.53877993,429.714382956089,245.33108034805,189108.426173,66.1838457619957,123.44,1811.43,911.26,1.06,10.13,0.043201321518066,0.633961194405947,0.318921226883933,0.000370976999426,0.003545280192628,2857.32,1350799.15193,510,472.750392651156,0.178488933686111,770,0.269483292035894,346,0.12109249226548
"D020227460",2573.11384196,468.081182947241,244.533771341702,152655.252901,61.0098767058494,78.85,1526.47,884.87,0,11.95,0.031513024850728,0.610065783689162,0.353645279640628,0,0.004775911819483,2502.14,944666.1994,413,377.543302692895,0.165058709744459,610,0.243791314634673,311,0.124293604674399
"D020227587",2785.89931905,871.698355492125,234.93399124431,293747.160425,108.293884027806,166.26,1003.43,1535.24,0.3,7.27,0.06129400921659,0.369928110599078,0.565987096774194,0.000110599078341,0.002680184331797,2712.5,1430544.83918,1006,527.389802462673,0.370875576036866,962,0.354654377880184,259,0.095483870967742
"D020227877",2033.65708172,793.519412581475,234.035646729301,63271.578789,25.1832190845654,44.02,812.3,1651.78,0,4.35,0.017520746681526,0.323309916615256,0.657437958964358,0,0.00173137773886,2512.45,1328462.09305,989,528.751653983164,0.393639674421382,862,0.343091404804076,146,0.058110609166352
